danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.559,0.551,5,-7.231,1,0.132,0.141,0.0,0.11,0.392,143.008,audio_features,4iZ4pt7kvcaH6Yo8UoZ4s2,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,https://api.spotify.com/v1/tracks/4iZ4pt7kvcaH6Yo8UoZ4s2,https://api.spotify.com/v1/audio-analysis/4iZ4pt7kvcaH6Yo8UoZ4s2,201800,4
0.685,0.38,8,-11.219,1,0.112,0.373,0.0,0.0371,0.87,175.562,audio_features,3kVIFDE3G89I2RPVkiRaRj,spotify:track:3kVIFDE3G89I2RPVkiRaRj,https://api.spotify.com/v1/tracks/3kVIFDE3G89I2RPVkiRaRj,https://api.spotify.com/v1/audio-analysis/3kVIFDE3G89I2RPVkiRaRj,252267,4
0.687,0.583,7,-10.224,1,0.0639,0.225,0.0,0.105,0.211,95.138,audio_features,0BTGqPIW9acmhhUmENkq5r,spotify:track:0BTGqPIW9acmhhUmENkq5r,https://api.spotify.com/v1/tracks/0BTGqPIW9acmhhUmENkq5r,https://api.spotify.com/v1/audio-analysis/0BTGqPIW9acmhhUmENkq5r,304160,4
0.736,0.666,1,-4.929,1,0.0337,0.0593,3.82e-05,0.107,0.224,89.824,audio_features,3lqT89gv8p3PYwXtr3ODjv,spotify:track:3lqT89gv8p3PYwXtr3ODjv,https://api.spotify.com/v1/tracks/3lqT89gv8p3PYwXtr3ODjv,https://api.spotify.com/v1/audio-analysis/3lqT89gv8p3PYwXtr3ODjv,226760,4
0.748,0.372,7,-7.577,1,0.173,0.439,0.0,0.366,0.547,95.033,audio_features,1ulVKX61ePVrT81RLFqrOj,spotify:track:1ulVKX61ePVrT81RLFqrOj,https://api.spotify.com/v1/tracks/1ulVKX61ePVrT81RLFqrOj,https://api.spotify.com/v1/audio-analysis/1ulVKX61ePVrT81RLFqrOj,251427,4
0.665,0.695,0,-5.763,1,0.0532,0.347,0.0,0.106,0.707,90.119,audio_features,6zMUIb4uce1CzpbjR3vMdN,spotify:track:6zMUIb4uce1CzpbjR3vMdN,https://api.spotify.com/v1/tracks/6zMUIb4uce1CzpbjR3vMdN,https://api.spotify.com/v1/audio-analysis/6zMUIb4uce1CzpbjR3vMdN,227387,4
0.59,0.699,11,-7.529,0,0.079,0.00389,4.69e-05,0.0577,0.63,188.268,audio_features,4j1Bk0BEIGCF9hR7cSwl9d,spotify:track:4j1Bk0BEIGCF9hR7cSwl9d,https://api.spotify.com/v1/tracks/4j1Bk0BEIGCF9hR7cSwl9d,https://api.spotify.com/v1/audio-analysis/4j1Bk0BEIGCF9hR7cSwl9d,276067,4
0.656,0.479,7,-7.055,0,0.0348,0.0665,0.00272,0.168,0.708,184.374,audio_features,3c6afiysmB7OnxQzzSqRfD,spotify:track:3c6afiysmB7OnxQzzSqRfD,https://api.spotify.com/v1/tracks/3c6afiysmB7OnxQzzSqRfD,https://api.spotify.com/v1/audio-analysis/3c6afiysmB7OnxQzzSqRfD,261867,4
0.684,0.455,5,-8.216,1,0.0307,0.215,1.08e-06,0.263,0.487,97.956,audio_features,174rZBKJAqD10VBnOjlQQ3,spotify:track:174rZBKJAqD10VBnOjlQQ3,https://api.spotify.com/v1/tracks/174rZBKJAqD10VBnOjlQQ3,https://api.spotify.com/v1/audio-analysis/174rZBKJAqD10VBnOjlQQ3,216893,4
0.733,0.521,3,-3.657,0,0.0457,0.107,0.0,0.0692,0.525,112.913,audio_features,3OUApyz3jDB3syGUNGqB1d,spotify:track:3OUApyz3jDB3syGUNGqB1d,https://api.spotify.com/v1/tracks/3OUApyz3jDB3syGUNGqB1d,https://api.spotify.com/v1/audio-analysis/3OUApyz3jDB3syGUNGqB1d,294693,4
0.458,0.445,9,-8.391,0,0.361,0.64,0.0,0.118,0.447,82.82,audio_features,3nJjIYchBNkYm7B8XfJf5N,spotify:track:3nJjIYchBNkYm7B8XfJf5N,https://api.spotify.com/v1/tracks/3nJjIYchBNkYm7B8XfJf5N,https://api.spotify.com/v1/audio-analysis/3nJjIYchBNkYm7B8XfJf5N,220053,5
0.64,0.427,5,-9.29,0,0.0241,0.0664,0.0,0.0579,0.529,149.703,audio_features,3l3xTXsUXeWlkPqzMs7mPD,spotify:track:3l3xTXsUXeWlkPqzMs7mPD,https://api.spotify.com/v1/tracks/3l3xTXsUXeWlkPqzMs7mPD,https://api.spotify.com/v1/audio-analysis/3l3xTXsUXeWlkPqzMs7mPD,351467,3
0.673,0.683,1,-5.693,1,0.115,0.522,0.0,0.235,0.713,171.86,audio_features,34ceTg8ChN5HjrqiIYCn9Q,spotify:track:34ceTg8ChN5HjrqiIYCn9Q,https://api.spotify.com/v1/tracks/34ceTg8ChN5HjrqiIYCn9Q,https://api.spotify.com/v1/audio-analysis/34ceTg8ChN5HjrqiIYCn9Q,232000,4
0.741,0.61,6,-7.34,0,0.0511,0.316,0.0,0.534,0.72,125.99,audio_features,2pg2TiYo9Rb8KeB5JjP7jS,spotify:track:2pg2TiYo9Rb8KeB5JjP7jS,https://api.spotify.com/v1/tracks/2pg2TiYo9Rb8KeB5JjP7jS,https://api.spotify.com/v1/audio-analysis/2pg2TiYo9Rb8KeB5JjP7jS,276960,4
0.609,0.57,7,-14.773,1,0.0912,0.223,0.0,0.366,0.84,172.095,audio_features,63uR29DnkNPUiorL30cHnj,spotify:track:63uR29DnkNPUiorL30cHnj,https://api.spotify.com/v1/tracks/63uR29DnkNPUiorL30cHnj,https://api.spotify.com/v1/audio-analysis/63uR29DnkNPUiorL30cHnj,276267,4
0.816,0.5,1,-4.551,1,0.03,0.0227,1.53e-06,0.0733,0.649,124.037,audio_features,7J41dYQolQJEtj3UmKLu5r,spotify:track:7J41dYQolQJEtj3UmKLu5r,https://api.spotify.com/v1/tracks/7J41dYQolQJEtj3UmKLu5r,https://api.spotify.com/v1/audio-analysis/7J41dYQolQJEtj3UmKLu5r,247840,4
0.663,0.544,2,-8.571,0,0.0649,0.0979,0.0,0.307,0.648,161.577,audio_features,7x5ayrIxbFqXoufyPrAm3M,spotify:track:7x5ayrIxbFqXoufyPrAm3M,https://api.spotify.com/v1/tracks/7x5ayrIxbFqXoufyPrAm3M,https://api.spotify.com/v1/audio-analysis/7x5ayrIxbFqXoufyPrAm3M,192333,4
0.684,0.606,5,-7.268,0,0.0504,0.17,0.0,0.058,0.723,127.901,audio_features,6TlRNJaezOdzdECnQeRuMM,spotify:track:6TlRNJaezOdzdECnQeRuMM,https://api.spotify.com/v1/tracks/6TlRNJaezOdzdECnQeRuMM,https://api.spotify.com/v1/audio-analysis/6TlRNJaezOdzdECnQeRuMM,275107,4
0.803,0.454,8,-4.802,0,0.0294,0.352,0.0,0.0655,0.739,99.99,audio_features,7k6IzwMGpxnRghE7YosnXT,spotify:track:7k6IzwMGpxnRghE7YosnXT,https://api.spotify.com/v1/tracks/7k6IzwMGpxnRghE7YosnXT,https://api.spotify.com/v1/audio-analysis/7k6IzwMGpxnRghE7YosnXT,192213,4
0.692,0.684,6,-7.364,1,0.155,0.131,0.0,0.156,0.406,112.912,audio_features,2fXwCWkh6YG5zU1IyvQrbs,spotify:track:2fXwCWkh6YG5zU1IyvQrbs,https://api.spotify.com/v1/tracks/2fXwCWkh6YG5zU1IyvQrbs,https://api.spotify.com/v1/audio-analysis/2fXwCWkh6YG5zU1IyvQrbs,231253,4
0.778,0.644,8,-7.6,1,0.0532,0.145,0.0,0.112,0.846,96.025,audio_features,7jg3Irt0hqnss3HvaPP2D2,spotify:track:7jg3Irt0hqnss3HvaPP2D2,https://api.spotify.com/v1/tracks/7jg3Irt0hqnss3HvaPP2D2,https://api.spotify.com/v1/audio-analysis/7jg3Irt0hqnss3HvaPP2D2,260427,4
0.793,0.568,1,-4.958,1,0.0459,0.0478,3.57e-05,0.0304,0.806,100.005,audio_features,5PCJldueshnwqQVjS16543,spotify:track:5PCJldueshnwqQVjS16543,https://api.spotify.com/v1/tracks/5PCJldueshnwqQVjS16543,https://api.spotify.com/v1/audio-analysis/5PCJldueshnwqQVjS16543,269400,4
0.612,0.579,1,-6.417,0,0.0553,0.285,0.0,0.0556,0.716,86.31,audio_features,0CmXXEwul09Kf8X68lPA5l,spotify:track:0CmXXEwul09Kf8X68lPA5l,https://api.spotify.com/v1/tracks/0CmXXEwul09Kf8X68lPA5l,https://api.spotify.com/v1/audio-analysis/0CmXXEwul09Kf8X68lPA5l,284667,4
0.45,0.352,1,-11.733,0,0.267,0.649,3.8e-06,0.249,0.408,102.679,audio_features,6oEVnWKgPqIEPc53OYDNqG,spotify:track:6oEVnWKgPqIEPc53OYDNqG,https://api.spotify.com/v1/tracks/6oEVnWKgPqIEPc53OYDNqG,https://api.spotify.com/v1/audio-analysis/6oEVnWKgPqIEPc53OYDNqG,252747,4
0.769,0.505,1,-7.345,1,0.0829,0.311,7.49e-05,0.0777,0.757,171.804,audio_features,6qspW4YKycviDFjHBOaqUY,spotify:track:6qspW4YKycviDFjHBOaqUY,https://api.spotify.com/v1/tracks/6qspW4YKycviDFjHBOaqUY,https://api.spotify.com/v1/audio-analysis/6qspW4YKycviDFjHBOaqUY,279507,4
0.746,0.443,1,-7.693,0,0.0771,0.282,0.0,0.14,0.272,119.311,audio_features,3w8Mw9GHYepoTWOSdiyosj,spotify:track:3w8Mw9GHYepoTWOSdiyosj,https://api.spotify.com/v1/tracks/3w8Mw9GHYepoTWOSdiyosj,https://api.spotify.com/v1/audio-analysis/3w8Mw9GHYepoTWOSdiyosj,274227,4
0.673,0.523,2,-4.195,0,0.0293,0.0834,0.0,0.124,0.294,116.85,audio_features,2Mmid8aKghvsPgaQIFMrPJ,spotify:track:2Mmid8aKghvsPgaQIFMrPJ,https://api.spotify.com/v1/tracks/2Mmid8aKghvsPgaQIFMrPJ,https://api.spotify.com/v1/audio-analysis/2Mmid8aKghvsPgaQIFMrPJ,255333,4
0.691,0.517,2,-4.271,0,0.0285,0.0486,0.0,0.098,0.333,116.672,audio_features,11da2dMQkeFZixxHZJYs6m,spotify:track:11da2dMQkeFZixxHZJYs6m,https://api.spotify.com/v1/tracks/11da2dMQkeFZixxHZJYs6m,https://api.spotify.com/v1/audio-analysis/11da2dMQkeFZixxHZJYs6m,255173,4
0.691,0.517,2,-4.271,0,0.0285,0.0486,0.0,0.098,0.333,116.672,audio_features,6jXEyDzSfzZ68ZpsMcmOj1,spotify:track:6jXEyDzSfzZ68ZpsMcmOj1,https://api.spotify.com/v1/tracks/6jXEyDzSfzZ68ZpsMcmOj1,https://api.spotify.com/v1/audio-analysis/6jXEyDzSfzZ68ZpsMcmOj1,255173,4
0.691,0.517,2,-4.271,0,0.0285,0.0486,0.0,0.098,0.333,116.672,audio_features,4SbyspTyB4sHhpOcTLgawJ,spotify:track:4SbyspTyB4sHhpOcTLgawJ,https://api.spotify.com/v1/tracks/4SbyspTyB4sHhpOcTLgawJ,https://api.spotify.com/v1/audio-analysis/4SbyspTyB4sHhpOcTLgawJ,255173,4
0.691,0.517,2,-4.271,0,0.0285,0.0486,0.0,0.098,0.333,116.672,audio_features,08gmGkTgzLbGiNUWSLUs5B,spotify:track:08gmGkTgzLbGiNUWSLUs5B,https://api.spotify.com/v1/tracks/08gmGkTgzLbGiNUWSLUs5B,https://api.spotify.com/v1/audio-analysis/08gmGkTgzLbGiNUWSLUs5B,255173,4
0.691,0.517,2,-4.271,0,0.0285,0.0486,0.0,0.098,0.333,116.672,audio_features,4hl1CDoqvimmDGUNbOR8AA,spotify:track:4hl1CDoqvimmDGUNbOR8AA,https://api.spotify.com/v1/tracks/4hl1CDoqvimmDGUNbOR8AA,https://api.spotify.com/v1/audio-analysis/4hl1CDoqvimmDGUNbOR8AA,255173,4
0.691,0.517,2,-4.271,0,0.0285,0.0486,0.0,0.098,0.333,116.672,audio_features,3Vt1aoGXFT1iHhupuFampc,spotify:track:3Vt1aoGXFT1iHhupuFampc,https://api.spotify.com/v1/tracks/3Vt1aoGXFT1iHhupuFampc,https://api.spotify.com/v1/audio-analysis/3Vt1aoGXFT1iHhupuFampc,255173,4
0.691,0.517,2,-4.271,0,0.0285,0.0486,0.0,0.098,0.333,116.672,audio_features,4ervU0FVYQUk3fIP5vWa9F,spotify:track:4ervU0FVYQUk3fIP5vWa9F,https://api.spotify.com/v1/tracks/4ervU0FVYQUk3fIP5vWa9F,https://api.spotify.com/v1/audio-analysis/4ervU0FVYQUk3fIP5vWa9F,255173,4
0.691,0.517,2,-4.271,0,0.0285,0.0486,0.0,0.098,0.333,116.672,audio_features,5cP9NzG78Jg6fASwopSPfn,spotify:track:5cP9NzG78Jg6fASwopSPfn,https://api.spotify.com/v1/tracks/5cP9NzG78Jg6fASwopSPfn,https://api.spotify.com/v1/audio-analysis/5cP9NzG78Jg6fASwopSPfn,255173,4
0.577,0.941,1,-5.17,1,0.105,0.00207,3.36e-06,0.0891,0.292,101.921,audio_features,3khEEPRyBeOUabbmOPJzAG,spotify:track:3khEEPRyBeOUabbmOPJzAG,https://api.spotify.com/v1/tracks/3khEEPRyBeOUabbmOPJzAG,https://api.spotify.com/v1/audio-analysis/3khEEPRyBeOUabbmOPJzAG,193495,4
0.536,0.966,6,-2.929,0,0.0558,0.121,0.0,0.0477,0.849,152.076,audio_features,2XpV9sHBexcNrz0Gyf3l18,spotify:track:2XpV9sHBexcNrz0Gyf3l18,https://api.spotify.com/v1/tracks/2XpV9sHBexcNrz0Gyf3l18,https://api.spotify.com/v1/audio-analysis/2XpV9sHBexcNrz0Gyf3l18,215707,4
0.566,0.85,6,-4.431,0,0.0599,0.0663,0.0,0.319,0.722,117.048,audio_features,0GWNtMohuYUEHVZ40tcnHF,spotify:track:0GWNtMohuYUEHVZ40tcnHF,https://api.spotify.com/v1/tracks/0GWNtMohuYUEHVZ40tcnHF,https://api.spotify.com/v1/audio-analysis/0GWNtMohuYUEHVZ40tcnHF,238987,4
0.541,0.977,4,-2.828,0,0.157,0.00321,5.13e-05,0.0796,0.263,134.938,audio_features,0qMip0B2D4ePEjBJvAtYre,spotify:track:0qMip0B2D4ePEjBJvAtYre,https://api.spotify.com/v1/tracks/0qMip0B2D4ePEjBJvAtYre,https://api.spotify.com/v1/audio-analysis/0qMip0B2D4ePEjBJvAtYre,237587,4
0.508,0.889,7,-2.755,0,0.0862,0.0495,0.0,0.0984,0.332,135.014,audio_features,1rN9QoVxw5U7TJkyaUR8C1,spotify:track:1rN9QoVxw5U7TJkyaUR8C1,https://api.spotify.com/v1/tracks/1rN9QoVxw5U7TJkyaUR8C1,https://api.spotify.com/v1/audio-analysis/1rN9QoVxw5U7TJkyaUR8C1,238360,4
0.574,0.935,1,-2.783,1,0.0926,0.112,1.07e-06,0.367,0.836,166.008,audio_features,7ovUcF5uHTBRzUpB6ZOmvt,spotify:track:7ovUcF5uHTBRzUpB6ZOmvt,https://api.spotify.com/v1/tracks/7ovUcF5uHTBRzUpB6ZOmvt,https://api.spotify.com/v1/audio-analysis/7ovUcF5uHTBRzUpB6ZOmvt,213234,4
0.367,0.896,11,-4.002,1,0.091,0.000627,0.0,0.207,0.38,170.863,audio_features,7v8wKvNQQIxkugCFFjrkaO,spotify:track:7v8wKvNQQIxkugCFFjrkaO,https://api.spotify.com/v1/tracks/7v8wKvNQQIxkugCFFjrkaO,https://api.spotify.com/v1/audio-analysis/7v8wKvNQQIxkugCFFjrkaO,184893,4
0.479,0.898,1,-4.809,1,0.169,0.0134,0.0,0.297,0.639,151.99,audio_features,12usPU2WnqgCHAW1EK2dfd,spotify:track:12usPU2WnqgCHAW1EK2dfd,https://api.spotify.com/v1/tracks/12usPU2WnqgCHAW1EK2dfd,https://api.spotify.com/v1/audio-analysis/12usPU2WnqgCHAW1EK2dfd,196467,4
0.587,0.833,4,-2.937,0,0.0389,0.128,0.0,0.376,0.53,140.083,audio_features,7EUSByOz1UUx78lLDxfxRQ,spotify:track:7EUSByOz1UUx78lLDxfxRQ,https://api.spotify.com/v1/tracks/7EUSByOz1UUx78lLDxfxRQ,https://api.spotify.com/v1/audio-analysis/7EUSByOz1UUx78lLDxfxRQ,257507,4
0.584,0.911,5,-3.515,0,0.09,0.0119,0.0,0.119,0.606,92.502,audio_features,6y4GYuZszeXNOXuBFsJlos,spotify:track:6y4GYuZszeXNOXuBFsJlos,https://api.spotify.com/v1/tracks/6y4GYuZszeXNOXuBFsJlos,https://api.spotify.com/v1/audio-analysis/6y4GYuZszeXNOXuBFsJlos,221426,4
0.494,0.91,1,-6.016,0,0.0479,0.561,1.13e-06,0.107,0.507,90.447,audio_features,6rsbsdiGDrYvhbb1K7ziTL,spotify:track:6rsbsdiGDrYvhbb1K7ziTL,https://api.spotify.com/v1/tracks/6rsbsdiGDrYvhbb1K7ziTL,https://api.spotify.com/v1/audio-analysis/6rsbsdiGDrYvhbb1K7ziTL,94283,4
0.272,0.888,11,-1.757,0,0.068,0.00413,0.0,0.232,0.637,159.893,audio_features,7qKXSF8MilgyiL52oq1AA0,spotify:track:7qKXSF8MilgyiL52oq1AA0,https://api.spotify.com/v1/tracks/7qKXSF8MilgyiL52oq1AA0,https://api.spotify.com/v1/audio-analysis/7qKXSF8MilgyiL52oq1AA0,121692,4
0.793,0.809,11,-4.267,0,0.0408,0.0251,0.000336,0.352,0.158,130.003,audio_features,3Zj9WSEjueL8UecCOC67tT,spotify:track:3Zj9WSEjueL8UecCOC67tT,https://api.spotify.com/v1/tracks/3Zj9WSEjueL8UecCOC67tT,https://api.spotify.com/v1/audio-analysis/3Zj9WSEjueL8UecCOC67tT,247385,4
0.436,0.951,7,-4.748,0,0.202,0.0046,0.0,0.149,0.428,169.955,audio_features,2VBLFxCUyFp5BfmsZpxcis,spotify:track:2VBLFxCUyFp5BfmsZpxcis,https://api.spotify.com/v1/tracks/2VBLFxCUyFp5BfmsZpxcis,https://api.spotify.com/v1/audio-analysis/2VBLFxCUyFp5BfmsZpxcis,223320,4
0.425,0.894,11,-3.318,0,0.0381,0.000226,1.5e-05,0.265,0.81,94.751,audio_features,5W53797BOyrbASWrZq24lp,spotify:track:5W53797BOyrbASWrZq24lp,https://api.spotify.com/v1/tracks/5W53797BOyrbASWrZq24lp,https://api.spotify.com/v1/audio-analysis/5W53797BOyrbASWrZq24lp,233200,4
0.274,0.903,8,-3.125,1,0.064,0.0086,0.0,0.315,0.662,129.999,audio_features,3BSPKTravgBDjmuG1rIXvw,spotify:track:3BSPKTravgBDjmuG1rIXvw,https://api.spotify.com/v1/tracks/3BSPKTravgBDjmuG1rIXvw,https://api.spotify.com/v1/audio-analysis/3BSPKTravgBDjmuG1rIXvw,261920,4
0.526,0.981,8,-1.82,1,0.111,0.00318,0.00161,0.187,0.781,142.016,audio_features,38kcwx5znepLWCIBID0Bwm,spotify:track:38kcwx5znepLWCIBID0Bwm,https://api.spotify.com/v1/tracks/38kcwx5znepLWCIBID0Bwm,https://api.spotify.com/v1/audio-analysis/38kcwx5znepLWCIBID0Bwm,250973,4
0.542,0.918,6,-5.074,1,0.0937,0.0101,0.0,0.259,0.784,150.094,audio_features,3RFL9hE5cBocBsjD5XLJLQ,spotify:track:3RFL9hE5cBocBsjD5XLJLQ,https://api.spotify.com/v1/tracks/3RFL9hE5cBocBsjD5XLJLQ,https://api.spotify.com/v1/audio-analysis/3RFL9hE5cBocBsjD5XLJLQ,213438,4
0.436,0.934,2,-2.685,1,0.0507,1.03e-05,0.14,0.321,0.384,91.481,audio_features,1di1C0QI6Y92yZPYn6XYAZ,spotify:track:1di1C0QI6Y92yZPYn6XYAZ,https://api.spotify.com/v1/tracks/1di1C0QI6Y92yZPYn6XYAZ,https://api.spotify.com/v1/audio-analysis/1di1C0QI6Y92yZPYn6XYAZ,240133,4
0.644,0.949,2,-1.236,1,0.0371,0.019,2.12e-06,0.312,0.687,129.996,audio_features,3AAvbpyyti6U6lTUynTkKc,spotify:track:3AAvbpyyti6U6lTUynTkKc,https://api.spotify.com/v1/tracks/3AAvbpyyti6U6lTUynTkKc,https://api.spotify.com/v1/audio-analysis/3AAvbpyyti6U6lTUynTkKc,203538,4
0.676,0.461,1,-6.746,0,0.143,0.0322,1.01e-06,0.358,0.715,87.917,audio_features,5SuOikwiRyPMVoIQDJUgSV,spotify:track:5SuOikwiRyPMVoIQDJUgSV,https://api.spotify.com/v1/tracks/5SuOikwiRyPMVoIQDJUgSV,https://api.spotify.com/v1/audio-analysis/5SuOikwiRyPMVoIQDJUgSV,230667,4
0.346,0.901,1,-4.617,1,0.12,0.0103,0.0,0.358,0.434,199.934,audio_features,7nF9c1EmRF3BNAtKDCwUAK,spotify:track:7nF9c1EmRF3BNAtKDCwUAK,https://api.spotify.com/v1/tracks/7nF9c1EmRF3BNAtKDCwUAK,https://api.spotify.com/v1/audio-analysis/7nF9c1EmRF3BNAtKDCwUAK,241680,4
0.54,0.608,2,-8.498,1,0.0508,0.00182,0.76,0.106,0.0389,125.01,audio_features,5IzZpz0vA73IIjqFPpXSXP,spotify:track:5IzZpz0vA73IIjqFPpXSXP,https://api.spotify.com/v1/tracks/5IzZpz0vA73IIjqFPpXSXP,https://api.spotify.com/v1/audio-analysis/5IzZpz0vA73IIjqFPpXSXP,256920,4
0.598,0.847,1,-2.54,1,0.205,0.0655,9.92e-05,0.307,0.728,169.959,audio_features,2vjY3jGKElvqXoaGNEuYef,spotify:track:2vjY3jGKElvqXoaGNEuYef,https://api.spotify.com/v1/tracks/2vjY3jGKElvqXoaGNEuYef,https://api.spotify.com/v1/audio-analysis/2vjY3jGKElvqXoaGNEuYef,205480,4
0.5,0.832,8,-4.229,1,0.0513,0.0191,0.000216,0.0829,0.593,145.091,audio_features,4m1slXE2kaXbXVfZQ0q3Om,spotify:track:4m1slXE2kaXbXVfZQ0q3Om,https://api.spotify.com/v1/tracks/4m1slXE2kaXbXVfZQ0q3Om,https://api.spotify.com/v1/audio-analysis/4m1slXE2kaXbXVfZQ0q3Om,94655,4
0.651,0.921,6,-4.096,0,0.0726,0.0858,1.19e-06,0.064,0.752,121.975,audio_features,7ywfu5Bo7wKZW2WMwLpSOg,spotify:track:7ywfu5Bo7wKZW2WMwLpSOg,https://api.spotify.com/v1/tracks/7ywfu5Bo7wKZW2WMwLpSOg,https://api.spotify.com/v1/audio-analysis/7ywfu5Bo7wKZW2WMwLpSOg,328507,4
0.362,0.926,1,-3.532,0,0.0622,0.000273,0.00373,0.258,0.673,178.991,audio_features,4UPR9dSw2YcvJQAGJKPwCk,spotify:track:4UPR9dSw2YcvJQAGJKPwCk,https://api.spotify.com/v1/tracks/4UPR9dSw2YcvJQAGJKPwCk,https://api.spotify.com/v1/audio-analysis/4UPR9dSw2YcvJQAGJKPwCk,246187,4
0.592,0.937,11,-4.905,1,0.0442,0.00139,1.74e-05,0.189,0.529,102.073,audio_features,0OGw7V8wAI6OsZIQ12JkTP,spotify:track:0OGw7V8wAI6OsZIQ12JkTP,https://api.spotify.com/v1/tracks/0OGw7V8wAI6OsZIQ12JkTP,https://api.spotify.com/v1/audio-analysis/0OGw7V8wAI6OsZIQ12JkTP,209573,4
0.699,0.8,5,-4.717,0,0.0901,0.016,1.19e-06,0.0906,0.561,128.021,audio_features,5tHp131qFB3T7e01x1xsO2,spotify:track:5tHp131qFB3T7e01x1xsO2,https://api.spotify.com/v1/tracks/5tHp131qFB3T7e01x1xsO2,https://api.spotify.com/v1/audio-analysis/5tHp131qFB3T7e01x1xsO2,226493,4
0.613,0.986,4,-1.843,1,0.488,0.00485,0.000779,0.559,0.604,150.04,audio_features,5EgnghAlKcFSpDGypc0gMm,spotify:track:5EgnghAlKcFSpDGypc0gMm,https://api.spotify.com/v1/tracks/5EgnghAlKcFSpDGypc0gMm,https://api.spotify.com/v1/audio-analysis/5EgnghAlKcFSpDGypc0gMm,173600,4
0.567,0.663,6,-6.402,0,0.0503,0.223,0.0,0.129,0.187,89.961,audio_features,4pw7EuK2WTWGHI51jCKuGJ,spotify:track:4pw7EuK2WTWGHI51jCKuGJ,https://api.spotify.com/v1/tracks/4pw7EuK2WTWGHI51jCKuGJ,https://api.spotify.com/v1/audio-analysis/4pw7EuK2WTWGHI51jCKuGJ,229960,4
0.524,0.815,1,-5.414,1,0.0369,0.0482,0.0,0.122,0.638,136.072,audio_features,6xUBXdVdzs50AvqARndD1A,spotify:track:6xUBXdVdzs50AvqARndD1A,https://api.spotify.com/v1/tracks/6xUBXdVdzs50AvqARndD1A,https://api.spotify.com/v1/audio-analysis/6xUBXdVdzs50AvqARndD1A,93787,4
0.484,0.458,2,-7.434,1,0.0307,0.411,0.0,0.0834,0.242,143.997,audio_features,5iScqgKQne0dNnlI8MAytp,spotify:track:5iScqgKQne0dNnlI8MAytp,https://api.spotify.com/v1/tracks/5iScqgKQne0dNnlI8MAytp,https://api.spotify.com/v1/audio-analysis/5iScqgKQne0dNnlI8MAytp,255587,4
0.475,0.961,11,-1.434,1,0.0705,0.0132,0.0,0.331,0.355,94.466,audio_features,3YOZLPRiTuYgItSGO41gPT,spotify:track:3YOZLPRiTuYgItSGO41gPT,https://api.spotify.com/v1/tracks/3YOZLPRiTuYgItSGO41gPT,https://api.spotify.com/v1/audio-analysis/3YOZLPRiTuYgItSGO41gPT,244493,4
0.512,0.933,1,-4.759,0,0.0738,0.000761,0.0,0.342,0.465,92.998,audio_features,1tjOClAkdMxDfYPO0xvGbG,spotify:track:1tjOClAkdMxDfYPO0xvGbG,https://api.spotify.com/v1/tracks/1tjOClAkdMxDfYPO0xvGbG,https://api.spotify.com/v1/audio-analysis/1tjOClAkdMxDfYPO0xvGbG,241627,4
0.714,0.34,8,-15.571,1,0.0534,0.356,0.871,0.1,0.176,139.993,audio_features,46fpycbDAktlUgSCY1fMJd,spotify:track:46fpycbDAktlUgSCY1fMJd,https://api.spotify.com/v1/tracks/46fpycbDAktlUgSCY1fMJd,https://api.spotify.com/v1/audio-analysis/46fpycbDAktlUgSCY1fMJd,127911,4
0.534,0.941,8,-2.561,1,0.077,0.00204,0.00615,0.102,0.573,95.008,audio_features,28DlaPydCnrs8NxYOnUPZ8,spotify:track:28DlaPydCnrs8NxYOnUPZ8,https://api.spotify.com/v1/tracks/28DlaPydCnrs8NxYOnUPZ8,https://api.spotify.com/v1/audio-analysis/28DlaPydCnrs8NxYOnUPZ8,224213,4
0.679,0.968,2,-1.79,1,0.0744,0.012,0.728,0.0529,0.211,130.02,audio_features,2Y9VShrN7eDx8BXzDXI4fZ,spotify:track:2Y9VShrN7eDx8BXzDXI4fZ,https://api.spotify.com/v1/tracks/2Y9VShrN7eDx8BXzDXI4fZ,https://api.spotify.com/v1/audio-analysis/2Y9VShrN7eDx8BXzDXI4fZ,180923,4
0.383,0.799,10,-5.874,0,0.0399,0.00454,1.15e-06,0.141,0.633,184.739,audio_features,5o6aVQi0mzSFyQarLyn4iX,spotify:track:5o6aVQi0mzSFyQarLyn4iX,https://api.spotify.com/v1/tracks/5o6aVQi0mzSFyQarLyn4iX,https://api.spotify.com/v1/audio-analysis/5o6aVQi0mzSFyQarLyn4iX,305933,4
0.356,0.925,10,-4.739,0,0.0528,0.00699,0.0,0.0719,0.484,159.959,audio_features,68XJP1sxQ5aiwbDJ8McUSr,spotify:track:68XJP1sxQ5aiwbDJ8McUSr,https://api.spotify.com/v1/tracks/68XJP1sxQ5aiwbDJ8McUSr,https://api.spotify.com/v1/audio-analysis/68XJP1sxQ5aiwbDJ8McUSr,257520,4
